;journey_id;trip_id;journey_start_datetime;journey_start_date;journey_start_time;journey_start_lon;journey_start_lat;journey_start_insee;journey_start_department;journey_start_town;journey_start_towngroup;journey_start_country;journey_end_datetime;journey_end_date;journey_end_time;journey_end_lon;journey_end_lat;journey_end_insee;journey_end_department;journey_end_town;journey_end_towngroup;journey_end_country;passenger_seats;operator_class;journey_distance;journey_duration;has_incentive
687697;29621433;b6e56eae-cb7e-4508-b3b3-080765ed45e6;2024-06-21 07:40:00+02:00;21/06/2024;07:40:00;6.397;48.561;54152;54;Damelevières;CC Meurthe Mortagne Moselle;France;2024-06-21 08:10:00+02:00;21/06/2024;08:10:00;6.184;48.618;54328;54;Ludres;Métropole du Grand Nancy;France;1;C;22836;22;NON
683419;29660342;768d656a-d263-4cb8-8cc4-09a3a75146a6;2024-06-21 06:30:00+02:00;21/06/2024;06:30:00;7.267;48.498;67420;67;Russ;CC de la Vallée de la Bruche;France;2024-06-21 07:10:00+02:00;21/06/2024;07:10:00;7.59;48.528;67108;67;Duppigheim;CC de la Région de Molsheim-Mutzig;France;1;C;33063;30;NON
695739;29803205;d09579a4-0de7-4ae3-89ec-54ba21a7a4fe;2024-06-21 12:40:00+02:00;21/06/2024;12:40:00;5.347;45.885;01386;01;Saint-Sorlin-en-Bugey;CC de la Plaine de l'Ain;France;2024-06-21 12:50:00+02:00;21/06/2024;12:50:00;5.283;45.848;01390;01;Saint-Vulbas;CC de la Plaine de l'Ain;France;1;C;9382;9;NON
687515;29621251;9a917e0b-9e5d-4aaa-96b1-27a84d3712ab;2024-06-21 07:40:00+02:00;21/06/2024;07:40:00;2.222;48.841;92064;92;Saint-Cloud;Métropole du Grand Paris;France;2024-06-21 08:00:00+02:00;21/06/2024;08:00:00;1.979;48.8;78490;78;Plaisir;CA de Saint-Quentin-en-Yvelines;France;1;C;22187;22;NON
695064;29668446;741bf3ca-b288-4b1d-a1bf-a263dc5bafe1;2024-06-21 11:50:00+02:00;21/06/2024;11:50:00;2.305;48.615;91103;91;Brétigny-sur-Orge;CA Cœur d'Essonne Agglomération;France;2024-06-21 12:00:00+02:00;21/06/2024;12:00:00;2.365;48.648;91687;91;Viry-Châtillon;Métropole du Grand Paris;France;1;C;8685;10;NON
693789;29628031;3a8d846d-436b-48c1-b80d-7502b088c065;2024-06-21 09:20:00+02:00;21/06/2024;09:20:00;2.28;48.975;95555;95;Saint-Gratien;CA Plaine Vallée;France;2024-06-21 09:30:00+02:00;21/06/2024;09:30:00;2.237;48.945;95018;95;Argenteuil;Métropole du Grand Paris;France;1;C;5766;10;NON
692002;29663827;c3ac9eda-0a2c-4d41-85b8-8f2946f29dca;2024-06-21 08:20:00+02:00;21/06/2024;08:20:00;5.423;43.508;13001;13;Aix-en-Provence;Métropole d'Aix-Marseille-Provence;France;2024-06-21 08:30:00+02:00;21/06/2024;08:30:00;5.368;43.479;13001;13;Aix-en-Provence;Métropole d'Aix-Marseille-Provence;France;1;C;7779;9;NON
680347;29603829;59c90fbc-a9a8-4294-a83f-5de367d9b3df;2024-06-21 00:50:00+02:00;21/06/2024;00:50:00;2.381;48.83;75113;75;Paris;Métropole du Grand Paris;France;2024-06-21 01:20:00+02:00;21/06/2024;01:20:00;2.377;48.872;75119;75;Paris;Métropole du Grand Paris;France;1;C;11706;27;NON
710949;29685683;c4d5a0a5-8ee9-4c15-8433-2635d7cf9241;2024-06-21 20:30:00+02:00;21/06/2024;20:30:00;2.404;48.763;94022;94;Choisy-le-Roi;Métropole du Grand Paris;France;2024-06-21 20:40:00+02:00;21/06/2024;20:40:00;2.395;48.779;94081;94;Vitry-sur-Seine;Métropole du Grand Paris;France;1;C;3149;4;NON
712064;29687977;673cc549-15b1-4cf9-b3ac-db3cf58ccca6;2024-06-21 21:50:00+02:00;21/06/2024;21:50:00;2.253;48.915;92025;92;Colombes;Métropole du Grand Paris;France;2024-06-21 22:50:00+02:00;21/06/2024;22:50:00;2.253;48.589;91021;91;Arpajon;CA Cœur d'Essonne Agglomération;France;1;C;45173;57;NON
713029;29653954;72dccc7b-d7b9-4a1e-94f0-de31b60eb41b;2024-06-21 23:40:00+02:00;21/06/2024;23:40:00;6.388;46.762;25318;25;Jougne;CC des Lacs et Montagnes du Haut-Doubs;France;2024-06-21 23:40:00+02:00;21/06/2024;23:40:00;6.377;46.772;25307;25;Les Hôpitaux-Neufs;CC des Lacs et Montagnes du Haut-Doubs;France;1;C;1461;2;NON
688317;29621692;e21cfc5e-d0f8-4a43-bf29-12a76927fb8f;2024-06-21 07:50:00+02:00;21/06/2024;07:50:00;-1.522;47.186;44109;44;Nantes;Nantes Métropole;France;2024-06-21 08:40:00+02:00;21/06/2024;08:40:00;-1.428;46.741;85081;85;Dompierre-sur-Yon;CA La Roche-sur-Yon Agglomération;France;1;C;57984;46;NON
683977;29617652;8363da59-e7ef-4aa2-8f2e-453bc325c65c;2024-06-21 06:50:00+02:00;21/06/2024;06:50:00;4.824;46.756;71475;71;Saint-Rémy;CA Le Grand Chalon;France;2024-06-21 07:20:00+02:00;21/06/2024;07:20:00;4.495;46.747;71187;71;Écuisses;CU Le Creusot Montceau-les-Mines;France;1;C;27464;21;NON
704656;29646719;c8f8780f-ac8e-455c-acd4-52b79f64c505;2024-06-21 17:20:00+02:00;21/06/2024;17:20:00;-1.246;48.267;35086;35;Combourtillé;CA Fougères Agglomération;France;2024-06-21 18:00:00+02:00;21/06/2024;18:00:00;-1.151;48.051;35006;35;Argentré-du-Plessis;CA Vitré Communauté;France;1;C;30468;36;NON
682192;29615383;eae73f7d-2af1-42f8-bd30-38400856dd2f;2024-06-21 05:40:00+02:00;21/06/2024;05:40:00;2.656;50.489;62847;62;Verquigneul;CA de Béthune-Bruay, Artois-Lys Romane;France;2024-06-21 06:00:00+02:00;21/06/2024;06:00:00;2.594;50.475;62727;62;Ruitz;CA de Béthune-Bruay, Artois-Lys Romane;France;1;C;7724;11;NON
680841;29613154;34c6ec9f-b2e6-4b69-a4c0-ec6667b29c1a;2024-06-21 04:10:00+02:00;21/06/2024;04:10:00;2.447;48.843;75112;75;Paris;Métropole du Grand Paris;France;2024-06-21 05:10:00+02:00;21/06/2024;05:10:00;3.128;48.665;77239;77;Jouy-le-Châtel;CC du Provinois;France;1;C;63660;56;NON
683624;29660486;37c2e0e7-f361-4516-a926-78f0e9dcb51f;2024-06-21 06:40:00+02:00;21/06/2024;06:40:00;2.626;48.542;77285;77;Le Mée-sur-Seine;CA Melun Val de Seine;France;2024-06-21 06:50:00+02:00;21/06/2024;06:50:00;2.599;48.613;77384;77;Réau;CA Grand Paris Sud Seine Essonne Sénart;France;1;C;12642;16;NON
695345;29668717;a32318d4-73bb-43ac-802a-bed945144a17;2024-06-21 12:10:00+02:00;21/06/2024;12:10:00;4.863;45.27;26010;26;Anneyron;CC Porte de DrômArdèche;France;2024-06-21 12:20:00+02:00;21/06/2024;12:20:00;4.815;45.199;26160;26;Laveyron;CC Porte de DrômArdèche;France;1;C;10746;12;NON
688950;29662362;8ec7b7f3-a6bc-4cd5-95e0-59faba14ddff;2024-06-21 07:50:00+02:00;21/06/2024;07:50:00;5.115;47.276;21452;21;Neuilly-Crimolois;Dijon Métropole;France;2024-06-21 08:00:00+02:00;21/06/2024;08:00:00;5.052;47.324;21231;21;Dijon;Dijon Métropole;France;1;C;8297;14;NON
708967;29650322;5d1bf8e0-24de-450c-b61a-26d3b10f18c7;2024-06-21 19:10:00+02:00;21/06/2024;19:10:00;4.153;43.683;34145;34;Lunel;CC du Pays de Lunel;France;2024-06-21 19:20:00+02:00;21/06/2024;19:20:00;4.135;43.668;34145;34;Lunel;CC du Pays de Lunel;France;1;C;3268;5;NON
705873;29647440;5d730bfa-a792-47ef-9870-4d6d89798454;2024-06-21 17:40:00+02:00;21/06/2024;17:40:00;2.584;50.495;62178;62;Bruay-la-Buissière;CA de Béthune-Bruay, Artois-Lys Romane;France;2024-06-21 18:00:00+02:00;21/06/2024;18:00:00;2.66;50.446;62443;62;Hersin-Coupigny;CA de Béthune-Bruay, Artois-Lys Romane;France;1;C;10182;15;NON
695821;29635352;022f849d-aee9-40a6-9998-49f3c712abdf;2024-06-21 12:40:00+02:00;21/06/2024;12:40:00;5.157;45.613;38553;38;Villefontaine;CA Porte de l'Isère (CAPI);France;2024-06-21 12:50:00+02:00;21/06/2024;12:50:00;5.116;45.647;38449;38;Saint-Quentin-Fallavier;CA Porte de l'Isère (CAPI);France;1;C;6086;9;NON
691485;29626943;4862d29d-1f10-410d-9d3f-bfc6e82bad72;2024-06-21 08:20:00+02:00;21/06/2024;08:20:00;1.318;43.686;31032;31;Aussonne;Toulouse Métropole;France;2024-06-21 08:40:00+02:00;21/06/2024;08:40:00;1.379;43.565;31555;31;Toulouse;Toulouse Métropole;France;1;C;20185;24;NON
683441;29617277;d99a300a-d03a-47ac-8101-9e6044598fa0;2024-06-21 06:40:00+02:00;21/06/2024;06:40:00;-0.665;47.328;49292;49;Val-du-Layon;CC Loire Layon Aubance;France;2024-06-21 07:10:00+02:00;21/06/2024;07:10:00;-0.483;47.444;49353;49;Trélazé;CU Angers Loire Métropole;France;1;C;26723;26;NON
689558;29622572;599e8acd-d61b-4474-b675-6c2c59fbee32;2024-06-21 08:00:00+02:00;21/06/2024;08:00:00;-0.845;46.791;85182;85;Pouzauges;CC du Pays de Pouzauges;France;2024-06-21 08:30:00+02:00;21/06/2024;08:30:00;-1.015;46.869;85109;85;Les Herbiers;CC du Pays des Herbiers;France;1;C;17896;23;NON
684045;29618941;678dc17c-69bb-488f-b36a-4c40bf04385f;2024-06-21 06:50:00+02:00;21/06/2024;06:50:00;6.872;47.636;90010;90;Belfort;CA Grand Belfort;France;2024-06-21 07:20:00+02:00;21/06/2024;07:20:00;7.344;47.757;68224;68;Mulhouse;CA Mulhouse Alsace Agglomération;France;1;C;41912;32;NON
689330;29622337;fd916bef-e4d4-4682-bb21-d1c0279fb6aa;2024-06-21 08:00:00+02:00;21/06/2024;08:00:00;-1.04;46.994;85198;85;Saint-Aubin-des-Ormeaux;CC du Pays de Mortagne;France;2024-06-21 08:20:00+02:00;21/06/2024;08:20:00;-0.909;46.953;85238;85;Saint-Laurent-sur-Sèvre;CC du Pays de Mortagne;France;1;C;14281;20;NON
702611;29677562;d30bb4f3-b0e7-4930-ab58-ddf1b3e596bc;2024-06-21 16:50:00+02:00;21/06/2024;16:50:00;-1.302;47.069;44165;44;Saint-Hilaire-de-Clisson;CA Clisson Sèvre et Maine Agglo;France;2024-06-21 17:20:00+02:00;21/06/2024;17:20:00;-1.128;47.103;49301;49;Sèvremoine;CA Mauges Communauté;France;1;C;20565;25;NON
686993;29621031;448332c2-410f-4609-88e9-0dfcbfed02f4;2024-06-21 07:30:00+02:00;21/06/2024;07:30:00;1.786;49.153;95355;95;Magny-en-Vexin;CC du Vexin-Val de Seine;France;2024-06-21 08:00:00+02:00;21/06/2024;08:00:00;2.08;49.035;95127;95;Cergy;CA de Cergy-Pontoise;France;1;C;27148;23;NON
684879;29618286;62d0ce7d-3b0d-49d5-9c03-71af0cb87827;2024-06-21 07:10:00+02:00;21/06/2024;07:10:00;0.589;46.425;86131;86;Lhommaizé;CC Vienne et Gartempe;France;2024-06-21 07:50:00+02:00;21/06/2024;07:50:00;0.357;46.666;86062;86;Chasseneuil-du-Poitou;CU du Grand Poitiers;France;1;B;39138;36;NON
708626;29650131;7b2ac9d1-98fc-4f6e-a9d2-27e22dc811ee;2024-06-21 19:00:00+02:00;21/06/2024;19:00:00;2.804;50.458;62528;62;Loos-en-Gohelle;CA de Lens - Liévin;France;2024-06-21 19:20:00+02:00;21/06/2024;19:20:00;2.528;50.483;62178;62;Bruay-la-Buissière;CA de Béthune-Bruay, Artois-Lys Romane;France;1;C;26476;25;NON
711364;29653508;cfa84167-457e-48c1-95cd-29a8499a7db8;2024-06-21 21:00:00+02:00;21/06/2024;21:00:00;2.065;49.245;60570;60;Saint-Crépin-Ibouvillers;CC des Sablons;France;2024-06-21 21:30:00+02:00;21/06/2024;21:30:00;1.99;49.363;60029;60;Auneuil;CA du Beauvaisis;France;1;C;22004;28;NON
708049;29681776;09695c64-67b7-4295-88e6-19abe5bafd77;2024-06-21 18:30:00+02:00;21/06/2024;18:30:00;1.997;48.967;78624;78;Triel-sur-Seine;CU Grand Paris Seine et Oise;France;2024-06-21 19:20:00+02:00;21/06/2024;19:20:00;2.509;49.041;95351;95;Louvres;CA Roissy Pays de France;France;1;C;50170;49;NON
680706;29610082;d6455ef1-d9fe-4756-a261-e6a7cc1b6952;2024-06-21 03:40:00+02:00;21/06/2024;03:40:00;2.53;48.909;93046;93;Livry-Gargan;Métropole du Grand Paris;France;2024-06-21 04:10:00+02:00;21/06/2024;04:10:00;2.37;48.813;94041;94;Ivry-sur-Seine;Métropole du Grand Paris;France;1;C;19999;24;NON
706897;29657678;16223132-4ed6-4c14-98fa-2e482c50e0a4;2024-06-21 18:00:00+02:00;21/06/2024;18:00:00;-0.455;49.197;14543;14;Rots;CU Caen la Mer;France;2024-06-21 20:10:00+02:00;21/06/2024;20:10:00;-1.257;49.307;50099;50;Carentan-les-Marais;CC de la Baie du Cotentin;France;1;A;71101;123;NON
709819;29671847;d6b00d23-60ab-45b5-af25-b7d6e2d32551;2024-06-21 19:40:00+02:00;21/06/2024;19:40:00;5.052;44.045;84031;84;Carpentras;CA Ventoux-Comtat-Venaissin (COVE);France;2024-06-21 20:00:00+02:00;21/06/2024;20:00:00;5.014;44.098;84004;84;Aubignan;CA Ventoux-Comtat-Venaissin (COVE);France;1;C;9858;13;NON
688576;29621955;6adaa002-301f-459f-bc50-93609b026ef4;2024-06-21 07:50:00+02:00;21/06/2024;07:50:00;-0.555;47.479;49007;49;Angers;CU Angers Loire Métropole;France;2024-06-21 09:00:00+02:00;21/06/2024;09:00:00;0.182;48.013;72181;72;Le Mans;CU Le Mans Métropole;France;1;A;93293;69;NON
708139;29649921;3b03a0d2-8cd8-4a12-87fa-324b1f676221;2024-06-21 18:40:00+02:00;21/06/2024;18:40:00;1.097;49.329;76705;76;Tourville-la-Rivière;Métropole Rouen Normandie;France;2024-06-21 18:50:00+02:00;21/06/2024;18:50:00;1.028;49.306;76178;76;Cléon;Métropole Rouen Normandie;France;1;C;6731;9;NON
712721;29653745;8eadde58-2be7-459f-a6ab-0a1ece22da4c;2024-06-21 23:10:00+02:00;21/06/2024;23:10:00;6.003;43.136;83144;83;La Valette-du-Var;Métropole Toulon-Provence-Méditerranée;France;2024-06-21 23:20:00+02:00;21/06/2024;23:20:00;6.077;43.23;83049;83;Cuers;CC Méditerranée Porte des Maures;France;1;C;16033;14;NON
681756;29615117;d9276487-4c35-4a1b-b3b6-d8337dec05c2;2024-06-21 05:20:00+02:00;21/06/2024;05:20:00;6.123;45.935;74010;74;Annecy;CA du Grand Annecy;France;2024-06-21 05:50:00+02:00;21/06/2024;05:50:00;6.11;46.16;99140;;;;SUISSE;1;C;30794;27;NON
706584;29647730;51f7b2b3-6acf-41d7-8581-476a96c8c684;2024-06-21 18:00:00+02:00;21/06/2024;18:00:00;4.102;50.301;59324;59;Jeumont;CA Maubeuge Val de Sambre;France;2024-06-21 18:50:00+02:00;21/06/2024;18:50:00;3.54;50.351;59383;59;Marly;CA Valenciennes Métropole;France;1;C;44863;46;NON
684753;29619665;217129c2-52b8-4bd2-9bbe-f71a573fd99c;2024-06-21 07:00:00+02:00;21/06/2024;07:00:00;4.848;45.774;69386;69;Lyon;Métropole de Lyon;France;2024-06-21 07:40:00+02:00;21/06/2024;07:40:00;5.271;45.858;01099;01;Chazey-sur-Ain;CC de la Plaine de l'Ain;France;1;C;38233;35;NON
688849;29622232;fbe5f14c-1d08-40cc-ab91-ee358df76e0d;2024-06-21 07:50:00+02:00;21/06/2024;07:50:00;-0.101;47.722;72154;72;La Flèche;CC du Pays Fléchois;France;2024-06-21 08:40:00+02:00;21/06/2024;08:40:00;0.231;47.982;72181;72;Le Mans;CU Le Mans Métropole;France;1;C;46582;49;NON
708089;29641654;f6ea5e2e-9785-4c0a-9437-a1ef842ae4ff;2024-06-21 18:40:00+02:00;21/06/2024;18:40:00;6.839;47.643;90010;90;Belfort;CA Grand Belfort;France;2024-06-21 18:40:00+02:00;21/06/2024;18:40:00;6.849;47.65;90010;90;Belfort;CA Grand Belfort;France;1;C;2277;6;NON
688349;29621726;ecc273d3-1646-4185-aa96-96b9931ba7dc;2024-06-21 07:50:00+02:00;21/06/2024;07:50:00;-1.554;47.204;44109;44;Nantes;Nantes Métropole;France;2024-06-21 08:10:00+02:00;21/06/2024;08:10:00;-1.686;47.196;44074;44;Indre;Nantes Métropole;France;1;C;18274;20;NON
699861;29640806;56c615b1-0437-4520-93e4-0b567c8e2aab;2024-06-21 16:00:00+02:00;21/06/2024;16:00:00;6.12;46.17;99140;;;;SUISSE;2024-06-21 16:50:00+02:00;21/06/2024;16:50:00;5.922;45.724;73128;73;Grésy-sur-Aix;CA Grand Lac;France;1;C;65143;50;NON
686168;29661451;f4530303-223d-4fda-9dc8-9c93347e2f9e;2024-06-21 07:20:00+02:00;21/06/2024;07:20:00;-1.611;46.73;85003;85;Aizenay;CC de Vie et Boulogne;France;2024-06-21 07:40:00+02:00;21/06/2024;07:40:00;-1.435;46.674;85191;85;La Roche-sur-Yon;CA La Roche-sur-Yon Agglomération;France;1;C;16244;15;NON
703445;29646429;3972a012-116b-425f-a945-01785d432a74;2024-06-21 17:00:00+02:00;21/06/2024;17:00:00;3.85;43.634;34172;34;Montpellier;Montpellier Méditerranée Métropole;France;2024-06-21 17:30:00+02:00;21/06/2024;17:30:00;4.041;43.721;34227;34;Restinclières;Montpellier Méditerranée Métropole;France;1;C;23688;29;NON
708225;29650011;f470884a-ff82-4001-b099-dc9fa7802136;2024-06-21 18:40:00+02:00;21/06/2024;18:40:00;7.075;43.617;06018;06;Biot;CA de Sophia Antipolis;France;2024-06-21 18:50:00+02:00;21/06/2024;18:50:00;7.056;43.592;06155;06;Vallauris;CA de Sophia Antipolis;France;1;C;6049;9;NON
709958;29651836;6e861a73-f09e-4a6d-bd34-8414f0c5c148;2024-06-21 19:50:00+02:00;21/06/2024;19:50:00;5.079;43.745;13105;13;Sénas;Métropole d'Aix-Marseille-Provence;France;2024-06-21 20:10:00+02:00;21/06/2024;20:10:00;5.094;43.638;13103;13;Salon-de-Provence;Métropole d'Aix-Marseille-Provence;France;1;C;15031;15;NON
681250;29613325;fd3911f4-37e7-4992-afc4-fcdf68c61d36;2024-06-21 04:50:00+02:00;21/06/2024;04:50:00;7.478;43.761;06104;06;Roquebrune-Cap-Martin;CA de la Riviera Française;France;2024-06-21 05:00:00+02:00;21/06/2024;05:00:00;7.43;43.74;99138;;;;MONACO;1;C;5636;10;NON
685492;29619793;dfcdc01b-6781-45f4-ac49-6b07270f3f10;2024-06-21 07:20:00+02:00;21/06/2024;07:20:00;2.127;48.799;78646;78;Versailles;CA Versailles Grand Parc (CAVGP);France;2024-06-21 07:40:00+02:00;21/06/2024;07:40:00;2.194;48.682;91692;91;Les Ulis;CA Communauté Paris-Saclay;France;1;C;24785;24;NON
706619;29647768;af8acc18-a8c2-40aa-a54c-867d1dce3cc4;2024-06-21 18:00:00+02:00;21/06/2024;18:00:00;2.456;48.768;94028;94;Créteil;Métropole du Grand Paris;France;2024-06-21 18:40:00+02:00;21/06/2024;18:40:00;2.032;48.789;78423;78;Montigny-le-Bretonneux;CA de Saint-Quentin-en-Yvelines;France;1;C;37077;37;NON
710682;29684944;711563cb-76e1-4be1-9f46-3f01134673ba;2024-06-21 20:20:00+02:00;21/06/2024;20:20:00;2.575;49.01;77291;77;Le Mesnil-Amelot;CA Roissy Pays de France;France;2024-06-21 20:40:00+02:00;21/06/2024;20:40:00;2.805;49.136;60446;60;Nanteuil-le-Haudouin;CC du Pays de Valois;France;1;C;26440;21;NON
682006;29615287;e779003a-6d5f-4cd6-94b7-81531d5f1a76;2024-06-21 05:30:00+02:00;21/06/2024;05:30:00;1.944;48.83;78490;78;Plaisir;CA de Saint-Quentin-en-Yvelines;France;2024-06-21 05:40:00+02:00;21/06/2024;05:40:00;1.948;48.799;78490;78;Plaisir;CA de Saint-Quentin-en-Yvelines;France;1;C;5619;7;NON
713047;29654460;272c3a23-37c9-4bd5-89cc-aa4fce65e620;2024-06-21 23:40:00+02:00;21/06/2024;23:40:00;4.082;44.158;30284;30;Saint-Martin-de-Valgalgues;CA Alès Agglomération;France;2024-06-21 23:50:00+02:00;21/06/2024;23:50:00;4.096;44.112;30007;30;Alès;CA Alès Agglomération;France;1;C;8439;11;NON
690937;29663084;72c92c1c-d518-426b-b7f0-5c4778d73ade;2024-06-21 08:10:00+02:00;21/06/2024;08:10:00;3.079;45.784;63113;63;Clermont-Ferrand;Clermont Auvergne Métropole;France;2024-06-21 08:20:00+02:00;21/06/2024;08:20:00;3.123;45.843;63063;63;Cébazat;Clermont Auvergne Métropole;France;1;C;9062;16;NON
699766;29640709;688e790b-728c-41d0-b012-35e03a581de4;2024-06-21 16:00:00+02:00;21/06/2024;16:00:00;4.989;45.822;01376;01;Saint-Maurice-de-Beynost;CC de Miribel et du Plateau;France;2024-06-21 16:30:00+02:00;21/06/2024;16:30:00;4.86;45.741;69388;69;Lyon;Métropole de Lyon;France;1;C;19747;23;NON
702833;29644043;54b77a56-16cb-4c41-acbd-92ba4f828d65;2024-06-21 17:00:00+02:00;21/06/2024;17:00:00;-1.033;46.862;85109;85;Les Herbiers;CC du Pays des Herbiers;France;2024-06-21 17:40:00+02:00;21/06/2024;17:40:00;-1.287;46.943;85146;85;Montaigu-Vendée;CA Terres de Montaigu;France;1;C;26022;32;NON
702266;29643702;9475831a-116c-4623-bc82-aa7fca573682;2024-06-21 16:50:00+02:00;21/06/2024;16:50:00;-0.886;47.058;49099;49;Cholet;CA Agglomération du Choletais;France;2024-06-21 17:30:00+02:00;21/06/2024;17:30:00;-0.512;47.399;49308;49;Saint-Melaine-sur-Aubance;CC Loire Layon Aubance;France;1;C;55584;44;NON
709110;29682999;168d9ff5-7b73-4e1c-9623-c9baebc07b77;2024-06-21 19:10:00+02:00;21/06/2024;19:10:00;2.372;48.706;91027;91;Athis-Mons;Métropole du Grand Paris;France;2024-06-21 19:40:00+02:00;21/06/2024;19:40:00;2.234;48.887;92062;92;Puteaux;Métropole du Grand Paris;France;1;C;28892;25;NON
680115;29652578;b711ed18-f861-47ce-a759-687c0cb5ed90;2024-06-21 00:00:00+02:00;21/06/2024;00:00:00;2.336;48.733;91689;91;Wissous;CA Communauté Paris-Saclay;France;2024-06-21 00:30:00+02:00;21/06/2024;00:30:00;2.44;48.562;91386;91;Mennecy;CC du Val d'Essonne (CCVE);France;1;C;31737;28;NON
696610;29671406;92fb8ad3-5e3c-4176-b2b7-d6f6fab2a0f6;2024-06-21 13:30:00+02:00;21/06/2024;13:30:00;7.688;48.745;67033;67;Bernolsheim;CA de Haguenau;France;2024-06-21 13:50:00+02:00;21/06/2024;13:50:00;7.718;48.607;67447;67;Schiltigheim;Eurométropole de Strasbourg;France;1;C;19255;14;NON
690085;29625135;5f9428d0-c96e-4d11-a6ec-4d2de2903c65;2024-06-21 08:00:00+02:00;21/06/2024;08:00:00;4.718;45.993;69264;69;Villefranche-sur-Saône;CA Villefranche Beaujolais Saône;France;2024-06-21 08:30:00+02:00;21/06/2024;08:30:00;4.763;45.821;69072;69;Dardilly;Métropole de Lyon;France;1;B;21668;20;NON
709284;29651604;31f82eb9-714e-4f5a-9875-2901552748b7;2024-06-21 19:20:00+02:00;21/06/2024;19:20:00;6.14;46.19;99140;;;;SUISSE;2024-06-21 19:50:00+02:00;21/06/2024;19:50:00;6.128;45.992;74282;74;Fillière;CA du Grand Annecy;France;1;C;28756;26;NON
704135;29678106;4983dabd-6935-4447-a643-b21e3a927a05;2024-06-21 17:10:00+02:00;21/06/2024;17:10:00;-0.63;47.463;49020;49;Beaucouzé;CU Angers Loire Métropole;France;2024-06-21 17:20:00+02:00;21/06/2024;17:20:00;-0.563;47.475;49007;49;Angers;CU Angers Loire Métropole;France;1;C;7352;11;NON
696989;29671734;66533582-2d72-4af3-93dc-28e3eb6ba579;2024-06-21 13:50:00+02:00;21/06/2024;13:50:00;-2.032;47.285;44116;44;Paimbœuf;CC du Sud Estuaire;France;2024-06-21 14:10:00+02:00;21/06/2024;14:10:00;-2.212;47.302;44210;44;Trignac;CA de la Région Nazairienne et de l'Estuaire (CARENE);France;1;C;19401;21;NON
695634;29632654;effd14c6-cf83-4c45-a4c5-26c80787ac98;2024-06-21 12:30:00+02:00;21/06/2024;12:30:00;3.179;45.718;63069;63;Le Cendre;Clermont Auvergne Métropole;France;2024-06-21 12:50:00+02:00;21/06/2024;12:50:00;3.29;45.769;63453;63;Vertaizon;CC Billom Communauté;France;1;A;13009;19;NON
700810;29642939;cd6c1f3e-b761-40e6-9e97-3823dd513af5;2024-06-21 16:20:00+02:00;21/06/2024;16:20:00;1.088;49.435;76540;76;Rouen;Métropole Rouen Normandie;France;2024-06-21 17:00:00+02:00;21/06/2024;17:00:00;0.6;49.652;76258;76;Terres-de-Caux;CA Caux Seine Agglo;France;1;C;48510;38;NON
680852;29657294;51b7fa67-e24d-498c-903b-65a3ac290c36;2024-06-21 04:10:00+02:00;21/06/2024;04:10:00;2.328;48.674;91216;91;Épinay-sur-Orge;CA Communauté Paris-Saclay;France;2024-06-21 04:10:00+02:00;21/06/2024;04:10:00;2.292;48.69;91345;91;Longjumeau;CA Communauté Paris-Saclay;France;1;C;3468;6;NON
690246;29662757;060ef4ed-f1d2-42d6-90f0-5dcf58be7fcb;2024-06-21 08:00:00+02:00;21/06/2024;08:00:00;2.235;44.014;81306;81;Valderiès;CC Carmausin-Ségala;France;2024-06-21 08:20:00+02:00;21/06/2024;08:20:00;2.186;43.923;81004;81;Albi;CA de l'Albigeois (C2A);France;1;C;17281;23;NON
709663;29683663;a0cdf78d-8bea-4371-b25c-bbdc6c79df85;2024-06-21 19:30:00+02:00;21/06/2024;19:30:00;-9.13;39.4;99139;;;;PORTUGAL;2024-06-21 20:00:00+02:00;21/06/2024;20:00:00;-9.38;39.36;99139;;;;PORTUGAL;1;C;32956;24;NON
688217;29621591;422d9243-0a60-48e7-9976-00c728d014e2;2024-06-21 07:50:00+02:00;21/06/2024;07:50:00;5.129;45.596;38048;38;Bonnefamille;CC Collines Isère Nord Communauté;France;2024-06-21 08:00:00+02:00;21/06/2024;08:00:00;5.099;45.638;38449;38;Saint-Quentin-Fallavier;CA Porte de l'Isère (CAPI);France;1;C;6083;8;NON
706110;29639377;e4e3b3d5-6f8d-48dd-bd80-8510001faefc;2024-06-21 17:50:00+02:00;21/06/2024;17:50:00;4.02;49.28;51454;51;Reims;CU du Grand Reims;France;2024-06-21 18:00:00+02:00;21/06/2024;18:00:00;4.026;49.271;51454;51;Reims;CU du Grand Reims;France;1;C;1293;4;NON
708026;29681705;b391676b-5e3e-488b-96b5-8d3b4a5492d3;2024-06-21 18:30:00+02:00;21/06/2024;18:30:00;-2.17;47.313;44103;44;Montoir-de-Bretagne;CA de la Région Nazairienne et de l'Estuaire (CARENE);France;2024-06-21 18:50:00+02:00;21/06/2024;18:50:00;-2.159;47.408;44050;44;Crossac;CC du Pays de Pontchâteau Saint-Gildas-des-Bois;France;1;C;16584;20;NON
694143;29619156;71e2522f-96a1-4703-a3d6-27efad782742;2024-06-21 10:00:00+02:00;21/06/2024;10:00:00;4.735;44.526;26198;26;Montélimar;CA Montélimar Agglomération;France;2024-06-21 10:00:00+02:00;21/06/2024;10:00:00;4.721;44.495;26085;26;Châteauneuf-du-Rhône;CA Montélimar Agglomération;France;1;C;4609;5;NON
