;journey_id;trip_id;journey_start_datetime;journey_start_date;journey_start_time;journey_start_lon;journey_start_lat;journey_start_insee;journey_start_department;journey_start_town;journey_start_towngroup;journey_start_country;journey_end_datetime;journey_end_date;journey_end_time;journey_end_lon;journey_end_lat;journey_end_insee;journey_end_department;journey_end_town;journey_end_towngroup;journey_end_country;passenger_seats;operator_class;journey_distance;journey_duration;has_incentive
733775;31609479;c8edc951-ad98-4afa-be04-4c0bc50d7283;2024-07-25 17:00:00+02:00;2024-07-25;17:00:00;0.543;46.808;86066;86;Châtellerault;CA Grand Châtellerault;France;2024-07-25 17:30:00+02:00;2024-07-25;17:30:00;0.375;46.673;86115;86;Jaunay-Marigny;CU du Grand Poitiers;France;1;C;27137;24;NON
713544;31625416;478c603c-bf3b-49b1-bd07-ca097115efca;2024-07-25 05:40:00+02:00;2024-07-25;05:40:00;55.568;-20.895;97418;974;Sainte-Marie;CA Intercommunale du Nord de la Réunion (CINOR);France;2024-07-25 05:50:00+02:00;2024-07-25;05:50:00;55.502;-20.905;97411;974;Saint-Denis;CA Intercommunale du Nord de la Réunion (CINOR);France;1;C;8091;8;NON
713622;31581906;ea358331-27f9-440a-b554-55ca04eff6bb;2024-07-25 05:50:00+02:00;2024-07-25;05:50:00;4.079;43.73;34246;34;Entre-Vignes;CC du Pays de Lunel;France;2024-07-25 06:00:00+02:00;2024-07-25;06:00:00;4.117;43.677;34145;34;Lunel;CC du Pays de Lunel;France;1;C;10791;15;NON
741707;31653571;5f1721b2-6b1b-469b-829d-596595f6c6bf;2024-07-25 19:30:00+02:00;2024-07-25;19:30:00;1.609;48.835;78285;78;Gressey;CC du Pays Houdanais (CCPH);France;2024-07-25 19:30:00+02:00;2024-07-25;19:30:00;1.626;48.79;78381;78;Maulette;CC du Pays Houdanais (CCPH);France;1;C;7219;7;NON
736232;31612354;e24cd82e-f91c-4f1c-861a-e99a08b43cd3;2024-07-25 17:30:00+02:00;2024-07-25;17:30:00;-0.706;47.826;53062;53;Château-Gontier-sur-Mayenne;CC du Pays de Château-Gontier;France;2024-07-25 17:50:00+02:00;2024-07-25;17:50:00;-0.676;47.922;53273;53;Villiers-Charlemagne;CC du Pays de Meslay-Grez;France;1;C;12621;15;NON
739018;31651230;f31ed920-d56f-41a9-84c0-3b1861d7fee5;2024-07-25 18:00:00+02:00;2024-07-25;18:00:00;2.491;48.768;94011;94;Bonneuil-sur-Marne;Métropole du Grand Paris;France;2024-07-25 18:20:00+02:00;2024-07-25;18:20:00;2.57;48.725;94070;94;Santeny;Métropole du Grand Paris;France;1;C;9835;15;NON
737590;31650120;73c22455-59c6-4b15-928e-7c3612037a47;2024-07-25 17:40:00+02:00;2024-07-25;17:40:00;5.486;43.692;84089;84;Pertuis;Métropole d'Aix-Marseille-Provence;France;2024-07-25 17:50:00+02:00;2024-07-25;17:50:00;5.589;43.646;13074;13;Peyrolles-en-Provence;Métropole d'Aix-Marseille-Provence;France;1;C;13180;15;NON
737124;31612932;bdbbfe83-2597-4ed0-ad51-fcb6259822db;2024-07-25 17:40:00+02:00;2024-07-25;17:40:00;-0.899;47.043;49099;49;Cholet;CA Agglomération du Choletais;France;2024-07-25 18:30:00+02:00;2024-07-25;18:30:00;-1.532;47.207;44109;44;Nantes;Nantes Métropole;France;1;C;58221;48;NON
726730;31597485;0d949d07-84d5-4de8-a94e-a3c036ebc061;2024-07-25 12:00:00+02:00;2024-07-25;12:00:00;2.107;49.433;60057;60;Beauvais;CA du Beauvaisis;France;2024-07-25 12:30:00+02:00;2024-07-25;12:30:00;2.067;49.246;60570;60;Saint-Crépin-Ibouvillers;CC des Sablons;France;1;C;29110;25;NON
716698;31586164;b69670ef-65a5-46ee-a1d4-1bf038b67490;2024-07-25 07:20:00+02:00;2024-07-25;07:20:00;3.867;43.627;34172;34;Montpellier;Montpellier Méditerranée Métropole;France;2024-07-25 07:40:00+02:00;2024-07-25;07:40:00;3.573;43.641;34114;34;Gignac;CC Vallée de l'Hérault;France;1;C;27615;24;NON
726873;31597540;adf7aef8-0808-4b1b-9174-82ea3204f4a2;2024-07-25 12:10:00+02:00;2024-07-25;12:10:00;6.635;48.922;57483;57;Morhange;CA Saint-Avold Synergie;France;2024-07-25 13:10:00+02:00;2024-07-25;13:10:00;6.168;49.102;57463;57;Metz;Metz Métropole;France;1;C;48639;54;NON
716257;31584825;426cf19c-b7be-47b2-a01d-4cdc5be84b6a;2024-07-25 07:10:00+02:00;2024-07-25;07:10:00;2.27;48.746;91645;91;Verrières-le-Buisson;CA Communauté Paris-Saclay;France;2024-07-25 07:20:00+02:00;2024-07-25;07:20:00;2.327;48.75;91689;91;Wissous;CA Communauté Paris-Saclay;France;1;C;5800;11;NON
743754;31617594;41b3cad2-160c-4f67-b0f6-4bf35a6c2393;2024-07-25 21:30:00+02:00;2024-07-25;21:30:00;7.861;48.767;67046;67;Bischwiller;CA de Haguenau;France;2024-07-25 21:40:00+02:00;2024-07-25;21:40:00;7.835;48.79;67230;67;Kaltenhouse;CA de Haguenau;France;1;C;3658;7;NON
727461;31599407;a40c53ac-f734-401c-af14-3b02ea3e9d7a;2024-07-25 12:40:00+02:00;2024-07-25;12:40:00;2.645;50.522;62119;62;Béthune;CA de Béthune-Bruay, Artois-Lys Romane;France;2024-07-25 13:00:00+02:00;2024-07-25;13:00:00;2.598;50.474;62727;62;Ruitz;CA de Béthune-Bruay, Artois-Lys Romane;France;1;C;8747;11;NON
725354;31594405;63132201-47cb-4cc7-87b5-f155b6b1209d;2024-07-25 09:20:00+02:00;2024-07-25;09:20:00;4.039;43.649;34176;34;Mudaison;CA du Pays de l'Or;France;2024-07-25 09:50:00+02:00;2024-07-25;09:50:00;4.098;43.562;34344;34;La Grande-Motte;CA du Pays de l'Or;France;1;C;27866;31;NON
733029;31608935;a9570aa1-9bfe-423e-8437-e7fe0dc76f96;2024-07-25 16:50:00+02:00;2024-07-25;16:50:00;-2.782;47.65;56260;56;Vannes;CA Golfe du Morbihan - Vannes Agglomération;France;2024-07-25 17:10:00+02:00;2024-07-25;17:10:00;-2.958;47.677;56176;56;Pluneret;CC Auray Quiberon Terre Atlantique;France;1;C;16045;17;NON
713014;31580228;82150af3-1b86-4ba5-8578-ffd0ecbf45f4;2024-07-25 05:10:00+02:00;2024-07-25;05:10:00;2.316;48.599;91103;91;Brétigny-sur-Orge;CA Cœur d'Essonne Agglomération;France;2024-07-25 05:30:00+02:00;2024-07-25;05:30:00;2.351;48.675;91589;91;Savigny-sur-Orge;Métropole du Grand Paris;France;1;C;13409;16;NON
739708;31615899;691b3aa5-9b9b-4549-8ad9-23d9d82f425a;2024-07-25 18:20:00+02:00;2024-07-25;18:20:00;2.86;48.958;77335;77;Chauconin-Neufmontiers;CA du Pays de Meaux;France;2024-07-25 18:30:00+02:00;2024-07-25;18:30:00;2.905;48.948;77284;77;Meaux;CA du Pays de Meaux;France;1;C;5345;8;NON
736012;31605373;d42f76d2-e377-463c-bfca-687f0f14843e;2024-07-25 17:30:00+02:00;2024-07-25;17:30:00;1.185;45.665;87106;87;Nexon;CC Pays de Nexon Monts de Chalus;France;2024-07-25 17:50:00+02:00;2024-07-25;17:50:00;1.202;45.781;87021;87;Bosmie-l'Aiguille;CC du Val de Vienne;France;1;C;15258;19;NON
721837;31589040;14982407-8364-467a-b106-5993fd395f93;2024-07-25 08:10:00+02:00;2024-07-25;08:10:00;-1.158;48.057;35006;35;Argentré-du-Plessis;CA Vitré Communauté;France;2024-07-25 08:20:00+02:00;2024-07-25;08:20:00;-1.268;48.077;35338;35;Torcé;CA Vitré Communauté;France;1;C;10675;11;NON
723332;31629964;238f8721-272e-48e9-998f-a5c05490307f;2024-07-25 08:20:00+02:00;2024-07-25;08:20:00;3.883;43.614;34172;34;Montpellier;Montpellier Méditerranée Métropole;France;2024-07-25 08:30:00+02:00;2024-07-25;08:30:00;3.942;43.585;34154;34;Mauguio;CA du Pays de l'Or;France;1;C;8150;13;NON
737322;31613139;dcef6dab-efd4-49a4-a3bd-f9b221824420;2024-07-25 17:40:00+02:00;2024-07-25;17:40:00;-0.574;47.489;49007;49;Angers;CU Angers Loire Métropole;France;2024-07-25 18:20:00+02:00;2024-07-25;18:20:00;-0.856;47.684;49331;49;Segré-en-Anjou Bleu;CC Anjou Bleu Communauté;France;1;C;35594;30;NON
737453;31615685;9df31b2e-130a-4ea9-96bd-09b41ee88615;2024-07-25 17:40:00+02:00;2024-07-25;17:40:00;-1.406;46.677;85191;85;La Roche-sur-Yon;CA La Roche-sur-Yon Agglomération;France;2024-07-25 18:10:00+02:00;2024-07-25;18:10:00;-1.751;46.515;85194;85;Les Sables-d'Olonne;CA Les Sables d'Olonne Agglomération;France;1;C;36935;35;NON
721456;31604128;16447059-b07b-4e99-b88b-0d5c3f50edd7;2024-07-25 08:00:00+02:00;2024-07-25;08:00:00;5.914;45.573;73065;73;Chambéry;CA du Grand Chambéry;France;2024-07-25 08:40:00+02:00;2024-07-25;08:40:00;6.105;45.892;74010;74;Annecy;CA du Grand Annecy;France;1;B;45960;35;NON
714319;31626265;6dfa12ca-9be0-4bd9-be23-1661457ed032;2024-07-25 06:20:00+02:00;2024-07-25;06:20:00;1.964;48.793;78208;78;Élancourt;CA de Saint-Quentin-en-Yvelines;France;2024-07-25 06:30:00+02:00;2024-07-25;06:30:00;1.926;48.756;78168;78;Coignières;CA de Saint-Quentin-en-Yvelines;France;1;C;11097;15;NON
716070;31581523;b6595653-ba6f-4aff-a4f0-2e86c11e0923;2024-07-25 07:10:00+02:00;2024-07-25;07:10:00;1.68;48.852;78465;78;Orgerus;CC du Pays Houdanais (CCPH);France;2024-07-25 08:00:00+02:00;2024-07-25;08:00:00;2.269;48.935;92036;92;Gennevilliers;Métropole du Grand Paris;France;1;C;64084;47;NON
728009;31599673;c9c1ab74-5d28-4d89-824e-8d09cb7afeb7;2024-07-25 13:10:00+02:00;2024-07-25;13:10:00;0.784;47.498;37153;37;Monnaie;CC Touraine-Est Vallées;France;2024-07-25 13:30:00+02:00;2024-07-25;13:30:00;0.711;47.348;37208;37;Saint-Avertin;Tours Métropole Val de Loire;France;1;C;21645;22;NON
738839;31614088;4a35f0e2-84c0-466c-b0e0-867517cbf620;2024-07-25 18:00:00+02:00;2024-07-25;18:00:00;7.43;43.75;99138;;;;MONACO;2024-07-25 18:40:00+02:00;2024-07-25;18:40:00;7.74;43.8;99127;;;;ITALIE;1;C;37647;38;NON
742381;31655532;f31f57d2-e706-4a68-a203-8b268a2b6365;2024-07-25 20:10:00+02:00;2024-07-25;20:10:00;-1.076;44.622;33199;33;Gujan-Mestras;CA Bassin d'Arcachon Sud (COBAS);France;2024-07-25 20:40:00+02:00;2024-07-25;20:40:00;-0.658;44.786;33318;33;Pessac;Bordeaux Métropole;France;1;C;46304;35;NON
739912;31651640;3b9c1fee-f57d-4997-9b0f-153a384fc124;2024-07-25 18:20:00+02:00;2024-07-25;18:20:00;-0.857;47.066;49099;49;Cholet;CA Agglomération du Choletais;France;2024-07-25 19:00:00+02:00;2024-07-25;19:00:00;-1.395;47.162;44070;44;La Haie-Fouassière;CA Clisson Sèvre et Maine Agglo;France;1;C;49939;38;NON
712570;31624397;2308c445-dbd5-4a99-b8de-666b74a55251;2024-07-25 04:40:00+02:00;2024-07-25;04:40:00;0.071;43.288;65072;65;Bazet;CA Tarbes-Lourdes-Pyrénées;France;2024-07-25 05:00:00+02:00;2024-07-25;05:00:00;0.007;43.184;65284;65;Louey;CA Tarbes-Lourdes-Pyrénées;France;1;C;16938;18;NON
727470;31599416;705338bd-dcf3-4f1b-8b1d-f1a291ff9e59;2024-07-25 12:40:00+02:00;2024-07-25;12:40:00;1.002;49.489;76594;76;Saint-Jean-du-Cardonnay;CC Inter-Caux-Vexin;France;2024-07-25 13:20:00+02:00;2024-07-25;13:20:00;1.048;49.315;76178;76;Cléon;Métropole Rouen Normandie;France;1;C;29909;32;NON
741545;31653530;4cdf3f73-3b32-4550-aa08-62c79126e60e;2024-07-25 19:20:00+02:00;2024-07-25;19:20:00;2.723;48.843;77058;77;Bussy-Saint-Georges;CA Marne et Gondoire;France;2024-07-25 19:40:00+02:00;2024-07-25;19:40:00;2.872;48.863;77521;77;Villiers-sur-Morin;CA Coulommiers Pays de Brie;France;1;C;17641;19;NON
737853;31613348;4931dfe5-f346-433a-9382-a695673998f0;2024-07-25 17:50:00+02:00;2024-07-25;17:50:00;-0.732;47.214;49092;49;Chemillé-en-Anjou;CA Mauges Communauté;France;2024-07-25 18:20:00+02:00;2024-07-25;18:20:00;-0.876;47.061;49099;49;Cholet;CA Agglomération du Choletais;France;1;C;29066;26;NON
721368;31591259;14a54cf4-66f1-4d2b-a174-65e5988ff295;2024-07-25 08:00:00+02:00;2024-07-25;08:00:00;-1.275;47.154;44212;44;Vallet;CC Sèvre et Loire;France;2024-07-25 08:40:00+02:00;2024-07-25;08:40:00;-0.861;47.053;49099;49;Cholet;CA Agglomération du Choletais;France;1;C;35625;31;NON
727021;31599137;fa0686e4-3fc6-454e-97b4-7d46fea7edc3;2024-07-25 12:20:00+02:00;2024-07-25;12:20:00;2.049;49.054;95127;95;Cergy;CA de Cergy-Pontoise;France;2024-07-25 12:40:00+02:00;2024-07-25;12:40:00;2.117;49.143;95328;95;Labbeville;CC Sausseron Impressionnistes;France;1;C;16617;18;NON
728916;31602145;693ca7fb-d0a9-4af7-97b9-b4dbf3f2346c;2024-07-25 14:00:00+02:00;2024-07-25;14:00:00;2.469;50.48;62197;62;Camblain-Châtelain;CA de Béthune-Bruay, Artois-Lys Romane;France;2024-07-25 14:20:00+02:00;2024-07-25;14:20:00;2.568;50.495;62178;62;Bruay-la-Buissière;CA de Béthune-Bruay, Artois-Lys Romane;France;1;C;9696;14;NON
736364;31612489;3f567910-7d1e-4daa-81e5-73d47b171f28;2024-07-25 17:30:00+02:00;2024-07-25;17:30:00;2.837;50.466;62842;62;Vendin-le-Vieil;CA de Lens - Liévin;France;2024-07-25 17:50:00+02:00;2024-07-25;17:50:00;2.69;50.448;62737;62;Sains-en-Gohelle;CA de Lens - Liévin;France;1;C;14154;16;NON
714533;31583585;209d31d5-498b-406b-b019-a17ea35d95fa;2024-07-25 06:30:00+02:00;2024-07-25;06:30:00;1.035;49.284;76165;76;Caudebec-lès-Elbeuf;Métropole Rouen Normandie;France;2024-07-25 07:00:00+02:00;2024-07-25;07:00:00;1.17;49.24;27701;27;Val-de-Reuil;CA Seine-Eure;France;1;C;16028;21;NON
721547;31629366;eada8232-7e0f-4e73-b83b-709ca10a6ff0;2024-07-25 08:00:00+02:00;2024-07-25;08:00:00;-1.181;46.656;85034;85;Bournezeau;CC Pays de Chantonnay;France;2024-07-25 08:20:00+02:00;2024-07-25;08:20:00;-1.428;46.674;85191;85;La Roche-sur-Yon;CA La Roche-sur-Yon Agglomération;France;1;C;23479;20;NON
730571;31606099;16274a1f-83f5-4397-bbbc-7efb751e2c60;2024-07-25 15:50:00+02:00;2024-07-25;15:50:00;2.995;50.428;62274;62;Dourges;CA d'Hénin-Carvin;France;2024-07-25 16:10:00+02:00;2024-07-25;16:10:00;2.862;50.467;62842;62;Vendin-le-Vieil;CA de Lens - Liévin;France;1;C;17761;19;NON
736305;31612428;d40baf27-15b9-431a-a09f-4820612cede5;2024-07-25 17:30:00+02:00;2024-07-25;17:30:00;-1.196;48.015;35272;35;Saint-Germain-du-Pinel;CA Vitré Communauté;France;2024-07-25 18:00:00+02:00;2024-07-25;18:00:00;-1.527;48.109;35207;35;Noyal-sur-Vilaine;CC Pays de Châteaugiron Communauté;France;1;C;31781;27;NON
742921;31619644;ffe232f0-2e5d-48f8-8f8a-f399961049a5;2024-07-25 20:40:00+02:00;2024-07-25;20:40:00;7.082;49.087;57568;57;Rémelfing;CA Sarreguemines Confluences;France;2024-07-25 21:20:00+02:00;2024-07-25;21:20:00;6.834;49.033;57398;57;Leyviller;CA Saint-Avold Synergie;France;1;B;26794;34;NON
742180;31618308;584a1fda-9baa-42a1-90ce-3b4c0463124b;2024-07-25 20:00:00+02:00;2024-07-25;20:00:00;1.961;48.829;78490;78;Plaisir;CA de Saint-Quentin-en-Yvelines;France;2024-07-25 20:30:00+02:00;2024-07-25;20:30:00;1.584;48.787;78310;78;Houdan;CC du Pays Houdanais (CCPH);France;1;C;34296;29;NON
716612;31627451;693967ff-8165-41d2-abd7-21a3074dddda;2024-07-25 07:10:00+02:00;2024-07-25;07:10:00;2.023;44.621;46102;46;Figeac;CC Grand-Figeac;France;2024-07-25 07:20:00+02:00;2024-07-25;07:20:00;2.008;44.599;46102;46;Figeac;CC Grand-Figeac;France;1;C;3466;7;NON
715186;31584032;a8143b04-9b6a-443f-91dd-1c6968dc9194;2024-07-25 06:50:00+02:00;2024-07-25;06:50:00;2.169;48.835;92047;92;Marnes-la-Coquette;Métropole du Grand Paris;France;2024-07-25 07:10:00+02:00;2024-07-25;07:10:00;2.298;48.822;92046;92;Malakoff;Métropole du Grand Paris;France;1;C;11832;17;NON
727898;31599633;8894b0b0-4444-4337-a2d3-edbf32445aa7;2024-07-25 13:00:00+02:00;2024-07-25;13:00:00;3.888;43.606;34172;34;Montpellier;Montpellier Méditerranée Métropole;France;2024-07-25 13:30:00+02:00;2024-07-25;13:30:00;3.784;43.554;34095;34;Fabrègues;Montpellier Méditerranée Métropole;France;1;C;14874;23;NON
716872;31586350;4e04a978-79df-4c58-bfe7-93d16024b9ac;2024-07-25 07:20:00+02:00;2024-07-25;07:20:00;0.455;49.486;76684;76;Tancarville;CA Caux Seine Agglo;France;2024-07-25 08:10:00+02:00;2024-07-25;08:10:00;1.033;49.42;76322;76;Le Grand-Quevilly;Métropole Rouen Normandie;France;1;C;59939;47;NON
739628;31615818;b0c12065-026a-40c4-be93-5f3e187a8383;2024-07-25 18:20:00+02:00;2024-07-25;18:20:00;6.12;46.17;99140;;;;SUISSE;2024-07-25 18:40:00+02:00;2024-07-25;18:40:00;6.128;45.992;74282;74;Fillière;CA du Grand Annecy;France;1;C;26023;22;NON
722554;31629821;4d4bb22f-294e-4d66-ac11-05cdf6dd3861;2024-07-25 08:10:00+02:00;2024-07-25;08:10:00;2.829;49.418;60159;60;Compiègne;CA de la Région de Compiègne et de la Basse Automne;France;2024-07-25 08:30:00+02:00;2024-07-25;08:30:00;2.888;49.482;60636;60;Thourotte;CC des Deux Vallées;France;1;C;10614;16;NON
738293;31651096;4b5302ca-988b-4a94-a60e-781924aaaf08;2024-07-25 17:50:00+02:00;2024-07-25;17:50:00;2.717;48.833;77058;77;Bussy-Saint-Georges;CA Marne et Gondoire;France;2024-07-25 18:20:00+02:00;2024-07-25;18:20:00;2.41;48.818;94018;94;Charenton-le-Pont;Métropole du Grand Paris;France;1;C;24892;26;NON
719384;31628287;4e605391-d4b3-46c8-bf08-e13242833b73;2024-07-25 07:40:00+02:00;2024-07-25;07:40:00;-1.465;47.216;44009;44;Basse-Goulaine;Nantes Métropole;France;2024-07-25 08:20:00+02:00;2024-07-25;08:20:00;-0.852;47.066;49099;49;Cholet;CA Agglomération du Choletais;France;1;C;55184;41;NON
726537;31638431;a6953201-7800-4e01-9311-3b2ffdfccb5a;2024-07-25 11:40:00+02:00;2024-07-25;11:40:00;55.407;-21.288;97414;974;Saint-Louis;CA CIVIS (Communauté Intercommunale des Villes Solidaires);France;2024-07-25 12:00:00+02:00;2024-07-25;12:00:00;55.34;-21.24;97401;974;Les Avirons;CA CIVIS (Communauté Intercommunale des Villes Solidaires);France;1;C;15530;15;NON
727819;31599551;448ac5fd-4a62-4ef6-aa87-45dd22d35921;2024-07-25 13:00:00+02:00;2024-07-25;13:00:00;0.066;49.354;14220;14;Deauville;CC Cœur Côte Fleurie;France;2024-07-25 13:20:00+02:00;2024-07-25;13:20:00;0.247;49.4;14333;14;Honfleur;CC du Pays de Honfleur-Beuzeville;France;1;C;18628;24;NON
725388;31594452;11a6cb83-bfbf-4c4f-a9bb-0283fdfb30e7;2024-07-25 09:20:00+02:00;2024-07-25;09:20:00;1.156;49.303;27469;27;Pont-de-l'Arche;CA Seine-Eure;France;2024-07-25 10:10:00+02:00;2024-07-25;10:10:00;0.846;49.411;76436;76;Le Mesnil-sous-Jumièges;Métropole Rouen Normandie;France;1;C;33829;41;NON
718873;31587449;eac4ca47-4f1c-4122-9ef7-ee9163309fb8;2024-07-25 07:40:00+02:00;2024-07-25;07:40:00;-0.403;47.522;49110;49;Corzé;CC Anjou Loir et Sarthe;France;2024-07-25 08:00:00+02:00;2024-07-25;08:00:00;-0.53;47.464;49007;49;Angers;CU Angers Loire Métropole;France;1;C;17390;19;NON
724673;31631011;2a8dc2bd-b1d4-471f-aeb0-a9b1ea5a8582;2024-07-25 08:40:00+02:00;2024-07-25;08:40:00;2.24;48.995;95252;95;Franconville;CA Val Parisis;France;2024-07-25 08:50:00+02:00;2024-07-25;08:50:00;2.304;48.924;92036;92;Gennevilliers;Métropole du Grand Paris;France;1;C;14007;11;NON
731571;31646380;ca57af5e-338f-41ce-bba1-d3b8256dfe16;2024-07-25 16:20:00+02:00;2024-07-25;16:20:00;3.125;45.84;63063;63;Cébazat;Clermont Auvergne Métropole;France;2024-07-25 16:30:00+02:00;2024-07-25;16:30:00;3.121;45.777;63113;63;Clermont-Ferrand;Clermont Auvergne Métropole;France;1;C;13027;17;NON
721136;31588866;1bd9cffd-6453-4b48-993c-b7ffff29b4bf;2024-07-25 08:00:00+02:00;2024-07-25;08:00:00;1.99;49.369;60029;60;Auneuil;CA du Beauvaisis;France;2024-07-25 08:30:00+02:00;2024-07-25;08:30:00;2.095;49.455;60639;60;Tillé;CA du Beauvaisis;France;1;C;14910;20;NON
717322;31590694;7d9a1899-a101-44b4-9529-963d8b385ca5;2024-07-25 07:20:00+02:00;2024-07-25;07:20:00;-0.397;49.326;14562;14;Saint-Aubin-sur-Mer;CC Cœur de Nacre;France;2024-07-25 07:50:00+02:00;2024-07-25;07:50:00;-0.349;49.199;14118;14;Caen;CU Caen la Mer;France;1;C;17843;22;NON
742105;31611407;b0f792d7-013e-44ea-95f2-ed3c23ec841a;2024-07-25 20:00:00+02:00;2024-07-25;20:00:00;-2.756;47.528;56240;56;Sarzeau;CA Golfe du Morbihan - Vannes Agglomération;France;2024-07-25 20:00:00+02:00;2024-07-25;20:00:00;-2.834;47.501;56214;56;Saint-Gildas-de-Rhuys;CA Golfe du Morbihan - Vannes Agglomération;France;1;C;7065;8;NON
743167;31616829;bc0753e3-3e8b-4dac-b82d-5a2e0362194a;2024-07-25 21:00:00+02:00;2024-07-25;21:00:00;2.167;48.939;78586;78;Sartrouville;CA Saint Germain Boucles de Seine;France;2024-07-25 21:20:00+02:00;2024-07-25;21:20:00;2.239;48.897;92026;92;Courbevoie;Métropole du Grand Paris;France;1;C;7644;21;NON
741978;31618210;a3d6eadb-fec9-4162-bc66-a6033d667b95;2024-07-25 19:50:00+02:00;2024-07-25;19:50:00;2.453;48.612;91174;91;Corbeil-Essonnes;CA Grand Paris Sud Seine Essonne Sénart;France;2024-07-25 20:10:00+02:00;2024-07-25;20:10:00;2.314;48.604;91103;91;Brétigny-sur-Orge;CA Cœur d'Essonne Agglomération;France;1;C;13612;16;NON
724620;31630953;7457a0ac-82fa-4a96-99ea-cbb5734f5167;2024-07-25 08:40:00+02:00;2024-07-25;08:40:00;5.436;43.533;13001;13;Aix-en-Provence;Métropole d'Aix-Marseille-Provence;France;2024-07-25 09:00:00+02:00;2024-07-25;09:00:00;5.423;43.664;13080;13;Le Puy-Sainte-Réparade;Métropole d'Aix-Marseille-Provence;France;1;C;22972;22;NON
738157;31615738;5e3e7064-b860-4b8d-aed4-115292fb8214;2024-07-25 17:50:00+02:00;2024-07-25;17:50:00;7.121;43.645;06161;06;Villeneuve-Loubet;CA de Sophia Antipolis;France;2024-07-25 18:00:00+02:00;2024-07-25;18:00:00;7.105;43.58;06004;06;Antibes;CA de Sophia Antipolis;France;1;C;11810;14;NON
721473;31629288;3c0c693e-4057-49ae-8e4d-574cf4d7ed90;2024-07-25 08:00:00+02:00;2024-07-25;08:00:00;2.329;48.674;91216;91;Épinay-sur-Orge;CA Communauté Paris-Saclay;France;2024-07-25 08:20:00+02:00;2024-07-25;08:20:00;2.238;48.662;91458;91;Nozay;CA Communauté Paris-Saclay;France;1;C;9055;22;NON
743804;31621011;d07971b9-cfc6-4730-91a8-d7f3354bd5d9;2024-07-25 21:30:00+02:00;2024-07-25;21:30:00;-0.609;48.316;53147;53;Mayenne;CC Mayenne Communauté;France;2024-07-25 21:50:00+02:00;2024-07-25;21:50:00;-0.545;48.249;53028;53;Belgeard;CC Mayenne Communauté;France;1;C;11798;20;NON
739406;31651306;3ce53e06-5c08-4e16-82e8-dac1bdbd8c53;2024-07-25 18:10:00+02:00;2024-07-25;18:10:00;2.24;48.821;92040;92;Issy-les-Moulineaux;Métropole du Grand Paris;France;2024-07-25 18:40:00+02:00;2024-07-25;18:40:00;2.244;48.713;91477;91;Palaiseau;CA Communauté Paris-Saclay;France;1;C;19364;32;NON
735868;31649034;8d7a8c1b-1587-43de-986c-03facccdac0e;2024-07-25 17:20:00+02:00;2024-07-25;17:20:00;2.828;48.368;77316;77;Moret-Loing-et-Orvanne;CC Moret Seine et Loing;France;2024-07-25 17:30:00+02:00;2024-07-25;17:30:00;2.713;48.34;77048;77;Bourron-Marlotte;CA du Pays de Fontainebleau;France;1;C;12389;14;NON
738329;31611301;0d2ae7ba-6f18-4843-b293-a3cbfce0aa3e;2024-07-25 18:00:00+02:00;2024-07-25;18:00:00;-1.054;45.628;17461;17;Vaux-sur-Mer;CA Royan Atlantique;France;2024-07-25 18:10:00+02:00;2024-07-25;18:10:00;-1.024;45.624;17306;17;Royan;CA Royan Atlantique;France;1;C;3112;9;NON
724277;31630878;497fdea5-15b7-4c4d-8cdb-12ee8c22322f;2024-07-25 08:40:00+02:00;2024-07-25;08:40:00;7.702;48.518;67152;67;Geispolsheim;Eurométropole de Strasbourg;France;2024-07-25 08:50:00+02:00;2024-07-25;08:50:00;7.633;48.425;67130;67;Erstein;CC du Canton d'Erstein;France;1;C;13966;15;NON
714517;31583569;ad317663-67ea-4edd-afec-d0171d0ab98c;2024-07-25 06:30:00+02:00;2024-07-25;06:30:00;5.112;43.628;13103;13;Salon-de-Provence;Métropole d'Aix-Marseille-Provence;France;2024-07-25 07:20:00+02:00;2024-07-25;07:20:00;5.364;43.314;13202;13;Marseille;Métropole d'Aix-Marseille-Provence;France;1;C;48011;41;NON
737552;31650074;f776ac1f-28b1-4b58-b3ee-0d6fcf7c3d0a;2024-07-25 17:40:00+02:00;2024-07-25;17:40:00;2.335;49.033;95199;95;Domont;CA Plaine Vallée;France;2024-07-25 18:50:00+02:00;2024-07-25;18:50:00;1.88;48.415;28363;28;Sainville;CC Cœur de Beauce;France;1;C;97583;70;NON
728121;31641657;c0c33c42-858b-40e3-8744-3923d2dff8f5;2024-07-25 13:10:00+02:00;2024-07-25;13:10:00;6.437;48.21;88209;88;Golbey;CA d'Épinal;France;2024-07-25 13:20:00+02:00;2024-07-25;13:20:00;6.409;48.249;88465;88;Thaon-les-Vosges;CA d'Épinal;France;1;C;6338;7;NON
728136;31641673;126e3283-9cdf-4201-91cc-7978580b164e;2024-07-25 13:10:00+02:00;2024-07-25;13:10:00;-2.169;47.313;44103;44;Montoir-de-Bretagne;CA de la Région Nazairienne et de l'Estuaire (CARENE);France;2024-07-25 13:40:00+02:00;2024-07-25;13:40:00;-2.338;47.424;44072;44;Herbignac;CA de la Presqu'île de Guérande Atlantique (Cap Atlantique);France;1;C;36691;31;NON
